chunk_id,text,embedding
1,"Đảo Trường Sa Lớn thuộc quần đảo Trường Sa của Việt Nam, nằm ở Biển Đông, cách đất liền khoảng 500 km
","[-0.019536620005965233, 0.04543769732117653, -0.06776046752929688, -0.03840821236371994, -0.07075919955968857, -0.013483843766152859, -0.016857396811246872, 0.08501949906349182, -0.003981215879321098, 0.01868617907166481, 0.13812793791294098, -0.11705756932497025, -0.06643582135438919, -0.02254384756088257, 0.021306412294507027, -0.024712305516004562, -0.0648091658949852, 0.056218184530735016, -0.09123368561267853, -0.08623499423265457, -0.039284005761146545, 0.024443449452519417, -0.030261363834142685, 0.05567788705229759, -0.05431397259235382, 0.005103906150907278, 0.039840199053287506, 0.023989375680685043, 0.052909303456544876, -0.015963582322001457, -0.006979381199926138, 0.09309633821249008, -0.019921347498893738, 0.03935462608933449, 0.01727127842605114, 0.02031582035124302, -0.010249579325318336, -0.07841847836971283, 0.05664990097284317, -0.014156081713736057, -0.03184185549616814, -0.022518066689372063, 0.04592304676771164, -0.06498318910598755, 0.05156325921416283, -0.007253412622958422, 0.0029617231339216232, 0.0782211646437645, 0.00804082676768303, 0.019297080114483833, -0.025640346109867096, 0.0529601164162159, -0.08763712644577026, 0.06996947526931763, -0.08389504998922348, -0.0256170816719532, -0.012069347314536572, 0.0661429762840271, -0.018568461760878563, -0.0033431616611778736, 0.022522052749991417, 0.05589519068598747, -0.01778627373278141, -0.03667464479804039, 0.061333369463682175, -0.0267389677464962, -0.05731359124183655, -0.03726895898580551, 0.009812857024371624, 0.03417205065488815, -0.001434297882951796, -0.0003372320206835866, -0.05691149830818176, 0.07139075547456741, -0.05636851117014885, -0.008773173205554485, -0.013871594332158566, 0.05837578698992729, 0.017265116795897484, -0.0952310785651207, 0.049216434359550476, 0.07967984676361084, 0.026849206537008286, -0.04459287226200104, -0.04776224121451378, 0.06393154710531235, -0.02046375535428524, 0.04991224780678749, -0.005207299720495939, -0.052771326154470444, 0.05647745355963707, 0.05296631157398224, -0.002510384889319539, -0.024782264605164528, -0.10371235013008118, 0.004623564425855875, -0.07395397871732712, -0.016663774847984314, -0.02754305861890316, 0.01795385591685772, 0.042092081159353256, 0.021617108955979347, 0.0020605241879820824, -0.005227013491094112, -0.05273103713989258, 0.038256868720054626, 0.06465082615613937, -0.0246849674731493, 0.05675904452800751, 0.06923031061887741, -0.03550872579216957, -0.030792079865932465, -0.022614605724811554, -0.07309915125370026, -0.018020302057266235, 0.0283281859010458, -0.0712069422006607, -0.010927763767540455, -0.05322062596678734, 0.03737290948629379, 0.006937546189874411, -0.11432837694883347, -0.029564885422587395, -0.06141016259789467, -0.01006764080375433, -0.04661192744970322, 0.13754011690616608, 1.131158524265911e-32, 0.04214444011449814, 0.00010147459397558123, 0.06566555052995682, -0.024884618818759918, -0.011320649646222591, -0.04065313562750816, -0.02513699419796467, -0.04780745506286621, -0.027027057483792305, 0.022450026124715805, -0.015219232067465782, -0.007286159787327051, -0.053432900458574295, -0.07853186130523682, 0.06615426391363144, 0.0023161086719483137, 0.08637919276952744, -0.031806930899620056, 0.022456126287579536, 0.016769995912909508, 0.013215303421020508, -0.08669516444206238, -0.013110819272696972, -0.005769440438598394, 0.07246191054582596, 0.04672697186470032, 0.013027801178395748, 0.007927036844193935, -0.07032570987939835, 0.04064266011118889, 0.018667517229914665, 0.002226263517513871, -0.017611466348171234, -0.0646696463227272, -0.0436394028365612, -0.07934877276420593, -0.024230817332863808, 0.0262055154889822, 0.034216564148664474, 0.03182939067482948, 0.09692098200321198, -0.04931606352329254, 0.00558707257732749, 0.07178452610969543, 0.010122942738234997, 0.07320798188447952, 0.006627548485994339, -0.036382149904966354, 0.07468140870332718, -0.03307369723916054, -0.01229103934019804, -0.05195259675383568, -0.1408468335866928, 0.038130614906549454, 0.12119735032320023, -0.07035671919584274, 0.0006850885110907257, -0.03421802446246147, -0.04842917248606682, 0.06372158974409103, 0.029500195756554604, -0.08385759592056274, -0.008623368106782436, 0.02901460789144039, -0.01885290816426277, -0.09527596831321716, -0.02263493463397026, 0.03811360523104668, 0.02452823333442211, -0.054656535387039185, -0.0044302744790911674, -0.09214586019515991, 0.03453690931200981, 0.018491139635443687, -0.03371167555451393, -0.034442730247974396, 0.0578119233250618, -0.007526998873800039, -0.06381583958864212, 0.055184148252010345, -0.05380118638277054, 0.006082815583795309, -0.04241853579878807, -0.03402836620807648, 0.01236699428409338, -0.011840805411338806, -0.0011039454257115722, -0.05428220331668854, 0.010990249924361706, -0.022363565862178802, -0.08230534940958023, 0.015171253122389317, 0.04544379189610481, -0.007176131010055542, -0.02052263729274273, -1.0032915548613242e-32, 0.050791896879673004, 0.051498718559741974, -0.044038329273462296, 0.07218184322118759, -0.011461867019534111, -0.015946269035339355, 0.030878061428666115, 0.08880575746297836, -0.032776813954114914, 0.042585842311382294, -0.08096366375684738, -0.12528285384178162, 0.06356388330459595, 0.05968013405799866, 0.05821869149804115, 0.07049896568059921, 0.14726276695728302, -0.020465413108468056, -0.038794007152318954, 0.027262119576334953, 0.032678186893463135, -0.07605692744255066, 0.02072002924978733, -0.026594039052724838, -0.010929251089692116, -0.015385803766548634, 0.01816847361624241, -0.038082897663116455, -0.03302720561623573, 0.04620647430419922, -0.008335461840033531, -0.07567287981510162, -0.04320067912340164, 0.11542567610740662, -0.006631283555179834, -0.10496054589748383, 0.16082441806793213, -0.00033690861891955137, -0.07937411218881607, -0.012900871224701405, 0.025171833112835884, 0.01117574330419302, 0.01034710556268692, 0.023594774305820465, -0.06733329594135284, -0.07570802420377731, 0.01819559931755066, -0.045424606651067734, -0.04995741322636604, -0.06657803058624268, 0.1581626534461975, -0.012874594889581203, -0.00029474010807462037, 0.002253643935546279, 0.03004567325115204, 0.08983812481164932, -0.0026991001795977354, -0.013793880119919777, -0.05564051866531372, -0.04960814490914345, 0.009243812412023544, -0.0018228160915896297, -0.03466653451323509, 0.010367220267653465, 0.037280160933732986, -0.03481291979551315, 0.0516975075006485, 0.1191309243440628, 0.03431011736392975, -0.03565720096230507, 0.016689974814653397, -0.07951316237449646, 0.03667151927947998, 0.012510905973613262, -0.09747901558876038, -0.011594082228839397, -0.06137505918741226, -0.011317793279886246, 0.07042992860078812, 0.01945318840444088, -0.09595244377851486, -0.028518078848719597, -0.01562967523932457, -0.04526263102889061, -0.039019625633955, 0.08454287797212601, 0.012795702554285526, -0.03239893540740013, 0.020247263833880424, 0.07180304825305939, 0.009291776455938816, 0.02808493934571743, 0.039811547845602036, 0.0020056162029504776, -0.036830171942710876, -3.306738349806437e-08, 0.010283762589097023, -0.07803095132112503, -0.022563425824046135, -0.0032949598971754313, 0.024589132517576218, 0.01136154867708683, 0.06961024552583694, 0.032529108226299286, 0.007012622896581888, 0.0734165757894516, -0.02405647002160549, 0.007409409619867802, -0.03366287425160408, 0.10496482998132706, -0.018005916848778725, 0.026805900037288666, -0.003849287051707506, 0.01590706966817379, 0.020727571099996567, -0.05713647976517677, 0.027397891506552696, 0.013697278685867786, -0.013437178917229176, -0.02063143253326416, -0.025729410350322723, 0.05846270173788071, -0.06632628291845322, 0.05556689202785492, -0.0466339997947216, 0.015759442001581192, 0.020035305991768837, -0.03953389823436737, -0.005702032707631588, -0.03859199956059456, 0.08540396392345428, -0.003941122908145189, 0.03691808506846428, 0.0025510371197015047, -0.08503463119268417, 0.09959676116704941, 0.07118558138608932, 0.029889212921261787, 0.07160411775112152, 0.04644293338060379, 0.07817073911428452, -0.05901386961340904, 0.10038487613201141, -0.03955049067735672, 0.031365685164928436, -0.013114317320287228, -0.07120773196220398, -0.023624669760465622, -0.014745352789759636, -0.005591662134975195, 0.002704946557059884, 0.03188077732920647, 0.03780914098024368, -0.007607367821037769, -0.02604793570935726, 0.07193746417760849, 0.029611537232995033, 0.06723248958587646, -0.06313500553369522, 0.009393317624926567]"
2,"Trên đảo có nhà ở của cư dân, trạm khí tượng, đèn hải đăng, trạm điện mặt trời, bệnh xá, trường học và nhiều công trình phục vụ đời sống
","[-0.02607683278620243, -0.0166669562458992, -0.04365989565849304, -0.10092145204544067, -0.06828980892896652, -0.002393585629761219, 0.070409394800663, -0.004197631496936083, 0.052555106580257416, -0.009625489823520184, 0.1531064510345459, -0.1472945213317871, -0.042583782225847244, -0.06140170618891716, 0.00462294602766633, -0.017227573320269585, -0.05769016593694687, 0.056354913860559464, -0.0013783236499875784, -0.08687060326337814, -0.04995030537247658, 0.018350383266806602, -0.017656253650784492, 0.022259995341300964, -0.05325203761458397, 0.027452636510133743, 0.054721932858228683, 0.07997173070907593, 0.04708363488316536, -0.0515960231423378, 0.016412345692515373, 0.11250057816505432, 0.038653869181871414, -0.0173896923661232, 0.01722676306962967, -0.012926209717988968, -0.06234876811504364, -0.054415229707956314, 0.024503571912646294, 0.070276640355587, -0.0569307878613472, 0.002586191752925515, 0.024774029850959778, -0.1176581010222435, 0.07891956716775894, -0.00417783297598362, -0.009429804049432278, -0.03842944651842117, -0.024893222376704216, 0.023025553673505783, 0.03333625569939613, 0.04495843127369881, 0.00857536867260933, 0.11864659935235977, -0.02893664501607418, 0.028474023565649986, 0.011371972970664501, 0.06913510710000992, 0.01302732340991497, -0.030900627374649048, 0.030557798221707344, 0.03413008898496628, -0.024514824151992798, -0.08359936624765396, 0.058435190469026566, -0.023170582950115204, -0.06166338548064232, 0.00629962794482708, -0.006381432060152292, 0.039793938398361206, 0.008308352902531624, 0.05038565397262573, -0.013323686085641384, 0.04796029254794121, -0.0563996285200119, 0.049918033182621, -0.026839282363653183, 0.0027579045854508877, -0.023721370846033096, -0.08390782028436661, 0.049475833773612976, 0.04983074590563774, 0.040936652570962906, -0.08956629782915115, -0.007943724282085896, 0.06528718769550323, -0.020629731938242912, 0.003431681077927351, -0.019627463072538376, -0.022883668541908264, 0.031641680747270584, 0.08788103610277176, -0.008084140717983246, 0.02258281037211418, -0.09893804043531418, -0.02367370016872883, 0.010764080099761486, 0.028660496696829796, -0.02957661636173725, 0.0105153638869524, 0.03453173115849495, 0.1271500140428543, -0.009419643320143223, 0.018835747614502907, -0.09884942322969437, 0.016373734921216965, 0.030137939378619194, 0.055305950343608856, 0.020531758666038513, 0.01367055531591177, -0.032621901482343674, -0.013342480175197124, -0.00605012709274888, -0.09856005012989044, 0.01162596046924591, 0.006967681460082531, -0.028864264488220215, -0.033074989914894104, -0.008221049793064594, 0.017646268010139465, 0.016084030270576477, -0.07849594205617905, -0.07760003954172134, -0.0005170737858861685, 0.011616844683885574, -0.034261226654052734, 0.09063741564750671, 1.2923928559077484e-32, 0.04215693846344948, 0.048851512372493744, 0.019031699746847153, -0.0275588221848011, 0.045016705989837646, -0.07839209586381912, -0.047038447111845016, -0.08931657671928406, -0.05394820123910904, -0.01927277259528637, -0.01780928112566471, 0.007329251151531935, -0.021878577768802643, -0.09314390271902084, 0.06427927315235138, -0.02360668033361435, 0.0504172146320343, -0.06569910049438477, -0.008580358698964119, -0.009345678612589836, 0.018480349332094193, 0.03096219338476658, 0.005336393602192402, -0.02701740525662899, 0.05182289704680443, 0.0019328650087118149, -0.0430125817656517, -0.06546440720558167, -0.010626545175909996, 0.03454748913645744, 0.04678703472018242, 0.02961190976202488, 0.01980355754494667, -0.010522369295358658, -0.12774433195590973, -0.013122725300490856, -0.038539689034223557, 0.00890394952148199, -0.07674133032560349, 0.03683846443891525, 0.06288466602563858, -0.01760787144303322, 0.02956852875649929, 0.007164730690419674, -0.01063746027648449, 0.018465552479028702, -0.014081308618187904, -0.037845660001039505, 0.03781886771321297, -0.021979087963700294, -0.012604275718331337, -0.04469740390777588, -0.13599632680416107, 0.05037922039628029, 0.14603464305400848, -0.11626753956079483, -0.022191232070326805, -0.006666989531368017, 0.014673725701868534, 0.005588998552411795, 0.059977587312459946, -0.08910931646823883, -0.01943359151482582, 0.012212342582643032, -0.06982021778821945, -0.05985163524746895, 0.0352165587246418, -0.056582942605018616, 0.05011136829853058, -0.04888607934117317, -0.1001574695110321, -0.06950698047876358, 0.01759492978453636, 0.01647118851542473, -0.018829451873898506, -0.046571504324674606, -0.020615974441170692, -0.09735895693302155, -0.0008736035670153797, 0.02277172915637493, -0.018054410815238953, -0.06638680398464203, -0.002691173693165183, -0.011149615049362183, 0.08341971039772034, 0.022689396515488625, -0.010870670899748802, -0.06604712456464767, -0.008594781160354614, -0.024415722116827965, -0.05876894295215607, 0.0790739431977272, 0.04052916169166565, -0.033489055931568146, 0.002659465419128537, -1.0975221207591159e-32, 0.06619641184806824, 0.05693807080388069, -0.0841621682047844, 0.025181781500577927, -5.193111064727418e-05, 0.007399646565318108, 0.014056610874831676, 0.002638528821989894, 0.026878302916884422, -0.019148139283061028, -0.05772127956151962, -0.10437463223934174, 0.014647312462329865, 0.06324902176856995, 0.08099009096622467, 0.050173141062259674, 0.09222941100597382, 0.03433408960700035, 0.0028387848287820816, -0.04417000710964203, -0.012342565692961216, -0.06941653788089752, 0.026584316045045853, 0.016344474628567696, -0.03527307137846947, -0.017241911962628365, 0.06725619733333588, 0.0236679520457983, 0.05106259137392044, 0.037125926464796066, -0.007909974083304405, -0.09258750826120377, -0.038611020892858505, 0.09891686588525772, 0.014377213083207607, -0.03958632051944733, 0.10116162896156311, 0.026636434718966484, -0.045934226363897324, 0.02353098802268505, -0.06440835446119308, -0.015138044953346252, 0.02618367224931717, -0.011603022925555706, -0.037321191281080246, -0.03605908900499344, -0.018310485407710075, 0.02633160538971424, -0.060284148901700974, -0.010472988709807396, 0.16724365949630737, 0.002074714284390211, 0.012483352795243263, -0.04313166067004204, 0.055331673473119736, 0.0455695204436779, -0.04151995852589607, -0.07795371860265732, -0.05953819677233696, -0.02004709281027317, 0.032204385846853256, 0.007264199201017618, -0.0396246500313282, -0.012333541177213192, 0.018234843388199806, 0.023925654590129852, 0.01641222834587097, 0.0703292116522789, -0.02154907025396824, -0.009932316839694977, -0.026386281475424767, -0.07992854714393616, -0.018273500725626945, -0.00880555808544159, -0.08616019040346146, -0.031238408759236336, -0.05097377300262451, 0.05293126031756401, 0.013518467545509338, -0.004098346922546625, -0.07240040600299835, -0.057252541184425354, 0.020163677632808685, 0.013900566846132278, -0.039416488260030746, 0.07889699935913086, 0.013859004713594913, -0.011179589666426182, 0.0001454515877412632, 0.020924847573041916, 0.07007010281085968, 0.04529315233230591, 0.09621606767177582, 0.035435911267995834, 0.008598065935075283, -3.823807759317788e-08, 0.007754727266728878, -0.12465086579322815, -0.0530155748128891, -0.053041648119688034, 0.1292569488286972, 0.08353281766176224, 0.0668100118637085, -0.058898549526929855, 0.018669288605451584, 0.020368972793221474, 0.04866045340895653, 0.007502780761569738, 0.004852443002164364, 0.09824341535568237, -0.02429858408868313, 0.07707789540290833, 0.0018648451659828424, 0.03336130827665329, -0.0006283980328589678, -0.10014769434928894, 0.006163955666124821, 0.022932780906558037, -0.004352865274995565, -0.06867257505655289, -0.05865268036723137, 0.08572624623775482, -0.018675923347473145, 0.031960178166627884, -0.047278065234422684, -0.008853461593389511, 0.014570870436728, -0.0368461050093174, 0.05710187926888466, 0.00161452975589782, 0.06808935850858688, 0.024118779227137566, 0.06533782929182053, -0.010492689907550812, -0.07506036013364792, 0.025306517258286476, 0.06763456016778946, 0.04547015577554703, 0.06606088578701019, 0.0032229621428996325, 0.09822960942983627, -0.03670583665370941, 0.08455733954906464, -0.03733101114630699, 0.03445177152752876, -0.004237567540258169, -0.07040025293827057, -0.02703649178147316, 0.05396883934736252, 0.0035510514862835407, -0.004574261140078306, 0.04120105132460594, -0.03075219690799713, 0.0432659350335598, 0.026487432420253754, -0.0010962500236928463, 0.05021155998110771, 0.08398076146841049, -0.05198676884174347, -0.009864067658782005]"
3,"Hiện nay, trên đảo Trường Sa Lớn có khoảng 200 cư dân bao gồm ngư dân, bộ đội, nhân viên y tế và giáo viên
","[-0.09426414221525192, 0.07139600813388824, -0.02298114448785782, -0.0396699532866478, -0.08789802342653275, -0.003703043330460787, 0.031643036752939224, 0.08761419355869293, 0.025078149512410164, -0.019808229058980942, 0.08009692281484604, -0.08326734602451324, -0.06134295463562012, 0.008709044195711613, 0.006604850757867098, -0.024294612929224968, -0.047143951058387756, 0.055453699082136154, -0.027249308302998543, -0.04546305164694786, -0.025639623403549194, -0.0011954151559621096, -0.014760023914277554, 0.02118363231420517, -0.034730665385723114, 0.0006234570755623281, 0.06946806609630585, 0.08659905940294266, 0.016568806022405624, 0.008068552240729332, 0.026615679264068604, 0.1276300847530365, -0.04201241210103035, -0.0027318254578858614, -0.039246052503585815, -0.0036778361536562443, -0.03041536919772625, -0.07392225414514542, 0.04059722274541855, 0.043372977524995804, -0.025494176894426346, 0.03396107256412506, 0.03454179689288139, -0.12051896750926971, 0.13614115118980408, 0.008553413674235344, -0.022366801276803017, 0.011180014349520206, -0.027483994141221046, -0.001844747457653284, -0.03625161945819855, 0.054782185703516006, -0.02343786507844925, 0.08457543700933456, -0.014691818505525589, 0.01933521032333374, 0.017916062846779823, 0.04748713970184326, 0.0003456606937106699, -0.023987066000699997, 0.05680513009428978, 0.0066020493395626545, -0.03673749417066574, -0.028254933655261993, 0.01891867257654667, -0.026159999892115593, -0.055306702852249146, 0.0007396920118480921, -0.03077416680753231, 0.0803668349981308, 0.0029662752058357, -0.02016124688088894, -0.022865161299705505, 0.06991583853960037, -0.035943735390901566, 0.029836902394890785, -0.04667104035615921, -0.007617614697664976, 0.02443750947713852, -0.0970892459154129, 0.03938135504722595, 0.05159792676568031, 0.05949712544679642, -0.08762777596712112, -0.037367623299360275, 0.05736348032951355, 0.009574959054589272, 0.02444123849272728, -0.03542553260922432, -0.0239748265594244, 0.015103191137313843, 0.029850050806999207, -0.009980439208447933, 0.017055489122867584, -0.1199282854795456, -0.010337069630622864, -0.03719842806458473, 0.04327169433236122, -0.008511430583894253, 0.011815785430371761, 0.05143740400671959, 0.06398244202136993, 0.03779147192835808, -0.06677766889333725, -0.0929550901055336, 0.018937958404421806, 0.10582931339740753, 0.03935205191373825, 0.08789671212434769, 0.050660520792007446, -0.005739908199757338, 0.012742169201374054, 0.016827281564474106, -0.12187611311674118, -0.04552137851715088, 0.02983245626091957, -0.07871950417757034, -0.02637513354420662, -0.026238542050123215, 0.03861898183822632, -0.007516184821724892, -0.04295475408434868, -0.07596003264188766, -0.03928748145699501, 0.029062295332551003, -0.027310311794281006, 0.1068730503320694, 1.2422452383441127e-32, 0.04824955016374588, 0.015665795654058456, 0.01825740560889244, 0.023311372846364975, -0.028548676520586014, -0.03251119703054428, -0.01361085381358862, -0.07308472692966461, -0.043726757168769836, -0.06296838819980621, -0.02663045935332775, -0.016170835122466087, -0.0708303228020668, -0.020335854962468147, 0.007601255550980568, 0.06427070498466492, 0.06842873245477676, -0.08330351114273071, 0.031266242265701294, 0.021213285624980927, 0.03298595920205116, -0.03852449357509613, -0.018123863264918327, -0.029563752934336662, 0.05679711326956749, 0.06079044193029404, -0.014849374070763588, -0.06665438413619995, -0.0503658801317215, 0.055217817425727844, 0.07251066714525223, 0.011273860931396484, 0.0010775307891890407, -0.04421236366033554, -0.0903216153383255, -0.09167827665805817, -0.017366448417305946, 0.05566541105508804, -0.037832699716091156, -0.004115015268325806, 0.1449633240699768, -0.031168188899755478, -0.03794753924012184, 0.08319785445928574, -0.0036653191782534122, 0.04641042649745941, 0.026064924895763397, -0.008731652982532978, 0.027036666870117188, -0.0004582593101076782, -0.05082150548696518, -0.08953560888767242, -0.14202795922756195, 0.08708401024341583, 0.11594950407743454, -0.11644720286130905, 0.0011983915464952588, -0.017965836450457573, 0.009831469506025314, 0.017064068466424942, 0.018053730949759483, -0.043366748839616776, -0.04025983437895775, 0.073028564453125, -0.06117941066622734, -0.0796942487359047, 0.06904931366443634, 0.013535866513848305, 0.0019190532620996237, -0.079958476126194, -0.0371721126139164, -0.06273861974477768, -0.002877212129533291, -0.029858330264687538, -0.06295135617256165, -0.017453128471970558, 0.06536581367254257, -0.06318330019712448, -0.027991879731416702, 0.03922678902745247, -0.04778958857059479, -6.470255175372586e-05, -0.012461582198739052, -0.028598690405488014, 0.027563748881220818, 0.01572944037616253, 0.019867561757564545, -0.0733727514743805, 0.0012634495506063104, 0.008108534850180149, 0.007664267439395189, 0.025968188419938087, 0.035086825489997864, -0.023053234443068504, -0.004556410480290651, -9.911701509892325e-33, 0.07077839970588684, 0.03776003420352936, -0.08975204825401306, 0.03703093156218529, 0.0025332472287118435, -0.007910826243460178, 0.012222875840961933, -0.018783962354063988, 0.003039689501747489, -0.04939327761530876, -0.009124351665377617, -0.11604529619216919, 0.08124706149101257, 0.0965680405497551, 0.02794666960835457, 0.038799989968538284, 0.0639347955584526, 0.00025350312353111804, 0.008301632478833199, -0.002457653870806098, 0.010525885969400406, -0.0420411117374897, -0.0018901921575888991, 0.013120859861373901, 0.006003749556839466, 0.015784116461873055, 0.047653812915086746, 0.002085892017930746, -0.016505029052495956, 0.0997685045003891, -0.013368600979447365, -0.11915668845176697, -0.032822541892528534, 0.1365269124507904, 0.03300534188747406, -0.027392329648137093, 0.15875069797039032, -0.024651428684592247, -0.07969322800636292, -0.03409384936094284, 0.005325355567038059, 0.006518010515719652, -0.06997968256473541, 0.006728366483002901, -0.041979797184467316, -0.04822153598070145, 0.038370195776224136, -0.06452508270740509, -0.054940033704042435, -0.03328647091984749, 0.14016564190387726, 0.00040072452975437045, 0.008744347840547562, -0.01888721063733101, 0.0010069573763757944, 0.02101263217628002, -0.034552376717329025, -0.06319162249565125, -0.05423026531934738, -0.025370024144649506, -0.0011824631365016103, -0.022056689485907555, -0.01221713237464428, 0.0059404531493783, 0.0054032145999372005, 0.0700729712843895, 0.03692321479320526, 0.07413411885499954, 0.02896193228662014, -0.08330435305833817, 0.0155752282589674, -0.08359665423631668, 0.019658422097563744, 0.004713790025562048, -0.07963725924491882, -0.005341170821338892, -0.0449981652200222, 0.06081407889723778, 0.019127843901515007, 0.022863926365971565, -0.09831847250461578, -0.05187264457345009, 0.006406011059880257, 0.0015305515844374895, -0.019627077504992485, 0.08004770427942276, -0.060337167233228683, -0.005592152941972017, 0.016249293461441994, 0.019421130418777466, 0.04925180971622467, 0.0664587914943695, 0.04545062780380249, 0.055660180747509, -0.0004258206463418901, -3.6184147234052944e-08, -0.018866708502173424, -0.09625808149576187, 0.0052657886408269405, 0.009898804128170013, 0.08425362408161163, -0.0226591806858778, 0.03559781238436699, -0.03802867233753204, -0.003602138254791498, 0.07079095393419266, 0.005034870933741331, 0.01789361983537674, -0.0214779544621706, 0.07927563041448593, 0.038003109395504, 0.03888601437211037, -0.010767033323645592, 0.05500674247741699, 0.012004103511571884, -0.08239496499300003, 0.024347947910428047, 0.010551592335104942, 0.010378867387771606, -0.04744890704751015, -0.03475541993975639, 0.06685555726289749, -0.05128592625260353, 0.04450598359107971, -0.019274059683084488, -0.05565200001001358, 0.017712697386741638, -0.008447550237178802, -0.03537149727344513, 0.04631928354501724, 0.02499636821448803, -0.031905028969049454, 0.07751570641994476, 0.027779486030340195, -0.07932673394680023, 0.022768713533878326, 0.05718598514795303, -0.044061724096536636, 0.052399273961782455, 0.012135353870689869, 0.08140510320663452, -0.0017743618227541447, 0.106473408639431, -0.02614281140267849, 0.07286375015974045, -0.047414109110832214, -0.09624455869197845, -0.07287516444921494, 0.05498109757900238, 0.03161395341157913, -0.03881462663412094, 0.05100151523947716, 0.021939290687441826, 0.026497475802898407, -0.012055845931172371, 0.01751101389527321, 0.013595914468169212, 0.08360206335783005, -0.05894997715950012, -0.006004233378916979]"
